日期,指数代码,指数名称,用途,开盘价,收盘价,最高价,最低价,成交量
2023-05-08,000001,上证综指,A股整体市场参考,3340.99,3395.004,3400.177,3340.99,53410365900
2023-05-09,000001,上证综指,A股整体市场参考,3402.394,3357.671,3418.953,3356.118,57301330900
2023-05-10,000001,上证综指,A股整体市场参考,3347.702,3319.151,3349.721,3305.251,45173973100
2023-05-11,000001,上证综指,A股整体市场参考,3323.658,3309.551,3333.25,3307.289,35425827100
2023-05-12,000001,上证综指,A股整体市场参考,3304.458,3272.362,3319.131,3271.431,34731498300
2023-05-15,000001,上证综指,A股整体市场参考,3269.878,3310.737,3310.737,3235.868,38804588700
2023-05-16,000001,上证综指,A股整体市场参考,3310.161,3290.987,3317.901,3282.492,32247941000
2023-05-17,000001,上证综指,A股整体市场参考,3281.966,3284.232,3298.519,3269.894,28574405000
2023-05-18,000001,上证综指,A股整体市场参考,3288.411,3297.32,3313.862,3284.168,30996747200
2023-05-19,000001,上证综指,A股整体市场参考,3288.891,3283.542,3302.342,3268.224,28540406400
2023-05-22,000001,上证综指,A股整体市场参考,3278.596,3296.47,3308.533,3276.54,27388999800
2023-05-23,000001,上证综指,A股整体市场参考,3294.788,3246.238,3298.226,3246.238,27527908300
2023-05-24,000001,上证综指,A股整体市场参考,3237.705,3204.749,3237.705,3204.381,28872025700
2023-05-25,000001,上证综指,A股整体市场参考,3197.364,3201.261,3207.021,3168.572,28358892500
2023-05-26,000001,上证综指,A股整体市场参考,3198.883,3212.504,3220.774,3179.822,26170047900
2023-05-29,000001,上证综指,A股整体市场参考,3219.755,3221.448,3230.971,3208.955,29738948700
2023-05-30,000001,上证综指,A股整体市场参考,3214.673,3224.213,3230.632,3186.626,30353246000
2023-05-31,000001,上证综指,A股整体市场参考,3214.655,3204.564,3216.36,3190.274,29457333800
2023-06-01,000001,上证综指,A股整体市场参考,3196.155,3204.635,3225.093,3189.517,31233075900
2023-06-02,000001,上证综指,A股整体市场参考,3212.449,3230.069,3233.992,3211.737,29466709800
2023-06-05,000001,上证综指,A股整体市场参考,3231.811,3232.441,3244.18,3221.625,27806020300
2023-06-06,000001,上证综指,A股整体市场参考,3228.407,3195.34,3247.349,3189.269,30828587200
2023-06-07,000001,上证综指,A股整体市场参考,3197.468,3197.759,3210.33,3188.005,25806340000
2023-06-08,000001,上证综指,A股整体市场参考,3194.835,3213.586,3225.526,3180.535,29353074100
2023-06-09,000001,上证综指,A股整体市场参考,3213.033,3231.406,3231.406,3206.103,31415550100
2023-06-12,000001,上证综指,A股整体市场参考,3225.305,3228.834,3239.437,3210.714,31378444400
2023-06-13,000001,上证综指,A股整体市场参考,3223.896,3233.673,3235.085,3215.499,28062845400
2023-06-14,000001,上证综指,A股整体市场参考,3238.119,3228.989,3248.461,3226.774,30353726000
2023-06-15,000001,上证综指,A股整体市场参考,3230.451,3252.975,3252.975,3229.145,31325575200
2023-06-16,000001,上证综指,A股整体市场参考,3256.299,3273.334,3276.552,3255.499,32628184600
2023-06-19,000001,上证综指,A股整体市场参考,3271.164,3255.806,3271.164,3251.779,32775304700
2023-06-20,000001,上证综指,A股整体市场参考,3252.544,3240.365,3252.844,3237.786,29826059600
2023-06-21,000001,上证综指,A股整体市场参考,3230.114,3197.901,3236.363,3197.901,29437737200
2023-06-26,000001,上证综指,A股整体市场参考,3177.229,3150.619,3181.076,3144.248,30812981100
2023-06-27,000001,上证综指,A股整体市场参考,3153.313,3189.443,3194.409,3148.266,28760432700
2023-06-28,000001,上证综指,A股整体市场参考,3183.487,3189.376,3192.659,3157.123,27623194800
2023-06-29,000001,上证综指,A股整体市场参考,3185.424,3182.381,3196.503,3179.525,25034007400
2023-06-30,000001,上证综指,A股整体市场参考,3178.924,3202.062,3212.993,3177.991,26537987300
2023-07-03,000001,上证综指,A股整体市场参考,3209.162,3243.975,3246.861,3209.162,31237139500
2023-07-04,000001,上证综指,A股整体市场参考,3241.231,3245.349,3246.958,3233.99,27924872100
2023-07-05,000001,上证综指,A股整体市场参考,3240.049,3222.947,3241.835,3218.602,26401642600
2023-07-06,000001,上证综指,A股整体市场参考,3215.863,3205.575,3229.48,3199.716,24611903200
2023-07-07,000001,上证综指,A股整体市场参考,3197.472,3196.609,3212.047,3189.211,25568846900
2023-07-10,000001,上证综指,A股整体市场参考,3208.735,3203.696,3216.535,3192.658,23656036700
2023-07-11,000001,上证综指,A股整体市场参考,3211.122,3221.367,3221.68,3200.385,22760046700
2023-07-12,000001,上证综指,A股整体市场参考,3220.376,3196.134,3224.331,3193.437,27142338600
2023-07-13,000001,上证综指,A股整体市场参考,3202.699,3236.48,3238.468,3202.699,27662050800
2023-07-14,000001,上证综指,A股整体市场参考,3240.97,3237.701,3248.385,3233.999,27332749400
2023-07-17,000001,上证综指,A股整体市场参考,3219.016,3209.63,3219.016,3195.886,25020837600
2023-07-18,000001,上证综指,A股整体市场参考,3206.786,3197.82,3210.248,3190.005,23503025900
2023-07-19,000001,上证综指,A股整体市场参考,3195.009,3198.836,3204.361,3181.561,21735586000
2023-07-20,000001,上证综指,A股整体市场参考,3201.911,3169.522,3209.055,3165.674,23893289100
2023-07-21,000001,上证综指,A股整体市场参考,3163.421,3167.745,3185.636,3157.334,22533136300
2023-07-24,000001,上证综指,A股整体市场参考,3157.469,3164.161,3178.734,3151.125,21659521100
2023-07-25,000001,上证综指,A股整体市场参考,3201.458,3231.521,3231.749,3201.458,34861771400
2023-07-26,000001,上证综指,A股整体市场参考,3228.087,3223.028,3229.892,3212.88,31720605100
2023-07-27,000001,上证综指,A股整体市场参考,3225.476,3216.671,3245.603,3210.47,32711886700
2023-07-28,000001,上证综指,A股整体市场参考,3206.741,3275.926,3280.278,3200.994,41106843400
2023-07-31,000001,上证综指,A股整体市场参考,3287.209,3291.04,3322.129,3281.013,45903099400
2023-08-01,000001,上证综指,A股整体市场参考,3288.76,3290.949,3305.34,3279.566,45989083300
2023-08-02,000001,上证综指,A股整体市场参考,3281.858,3261.69,3290.82,3252.304,40534149900
2023-08-03,000001,上证综指,A股整体市场参考,3254.565,3280.463,3280.864,3247.272,38469131700
2023-08-04,000001,上证综指,A股整体市场参考,3296.094,3288.084,3315.049,3281.734,47092769700
2023-08-07,000001,上证综指,A股整体市场参考,3276.776,3268.831,3276.776,3258.537,36034148400
2023-08-08,000001,上证综指,A股整体市场参考,3260.722,3260.62,3274.519,3246.675,31652073300
2023-08-09,000001,上证综指,A股整体市场参考,3251.152,3244.487,3257.082,3240.289,27121853800
2023-08-10,000001,上证综指,A股整体市场参考,3242.206,3254.56,3257.03,3234.116,28741214200
2023-08-11,000001,上证综指,A股整体市场参考,3254.475,3189.248,3254.475,3189.248,33013775000
2023-08-14,000001,上证综指,A股整体市场参考,3159.714,3178.427,3180.507,3141.655,29984032700
2023-08-15,000001,上证综指,A股整体市场参考,3180.558,3176.176,3186.234,3147.346,27325192200
2023-08-16,000001,上证综指,A股整体市场参考,3164.702,3150.128,3176.626,3149.723,28172829200
2023-08-17,000001,上证综指,A股整体市场参考,3137.351,3163.739,3167.446,3123.25,29469258600
2023-08-18,000001,上证综指,A股整体市场参考,3165.1,3131.953,3179.116,3131.953,29439035200
2023-08-21,000001,上证综指,A股整体市场参考,3125.99,3092.978,3134.957,3092.978,26575342300
2023-08-22,000001,上证综指,A股整体市场参考,3103.781,3120.334,3126.784,3074.531,30931633500
2023-08-23,000001,上证综指,A股整体市场参考,3116.266,3078.402,3116.377,3077.606,27224412400
2023-08-24,000001,上证综指,A股整体市场参考,3085.911,3082.244,3106.182,3072.951,30002463700
2023-08-25,000001,上证综指,A股整体市场参考,3068.615,3064.075,3085.047,3053.037,29334768600
2023-08-28,000001,上证综指,A股整体市场参考,3219.043,3098.636,3219.043,3089.119,48560776400
2023-08-29,000001,上证综指,A股整体市场参考,3091.938,3135.887,3145.761,3090.438,39887578000
2023-08-30,000001,上证综指,A股整体市场参考,3144.407,3137.138,3153.689,3126.902,34751186700
2023-08-31,000001,上证综指,A股整体市场参考,3134.553,3119.876,3139.98,3113.946,31344824200
2023-09-01,000001,上证综指,A股整体市场参考,3126.023,3133.247,3143.846,3123.19,29231099200
2023-09-04,000001,上证综指,A股整体市场参考,3145.944,3177.06,3177.06,3143.379,36639114000
2023-09-05,000001,上证综指,A股整体市场参考,3169.738,3154.369,3169.738,3150.075,29406184900
2023-09-06,000001,上证综指,A股整体市场参考,3147.136,3158.077,3162.155,3136.9,26700223000
2023-09-07,000001,上证综指,A股整体市场参考,3152.203,3122.352,3152.266,3120.823,26926473300
2023-09-08,000001,上证综指,A股整体市场参考,3114.23,3116.719,3126.041,3104.674,22812506400
2023-09-11,000001,上证综指,A股整体市场参考,3119.61,3142.779,3155.103,3113.816,29044291700
2023-09-12,000001,上证综指,A股整体市场参考,3140.341,3137.059,3147.514,3134.318,23467205100
2023-09-13,000001,上证综指,A股整体市场参考,3137.772,3123.067,3143.758,3106.969,24970103800
2023-09-14,000001,上证综指,A股整体市场参考,3124.848,3126.551,3135.025,3111.859,26399013800
2023-09-15,000001,上证综指,A股整体市场参考,3133.588,3117.743,3141.964,3107.448,29202636500
2023-09-18,000001,上证综指,A股整体市场参考,3110.44,3125.932,3128.701,3098.496,25944425700
2023-09-19,000001,上证综指,A股整体市场参考,3123.986,3124.957,3131.13,3113.525,25365276100
2023-09-20,000001,上证综指,A股整体市场参考,3118.667,3108.568,3122.128,3108.158,22812446200
2023-09-21,000001,上证综指,A股整体市场参考,3103.175,3084.701,3113.494,3084.701,22865910000
2023-09-22,000001,上证综指,A股整体市场参考,3084.757,3132.432,3132.558,3078.801,28597835100
2023-09-25,000001,上证综指,A股整体市场参考,3131.208,3115.607,3131.208,3112.151,25807188500
2023-09-26,000001,上证综指,A股整体市场参考,3114.021,3102.273,3120.289,3102.273,22264431300
2023-09-27,000001,上证综指,A股整体市场参考,3104.04,3107.316,3125.447,3103.844,24049583000
2023-09-28,000001,上证综指,A股整体市场参考,3117.755,3110.475,3121.835,3105.94,23632998100
2023-10-09,000001,上证综指,A股整体市场参考,3100.0,3096.922,3103.36,3072.642,26442220500
2023-10-10,000001,上证综指,A股整体市场参考,3104.365,3075.236,3109.982,3073.186,25532737900
2023-10-11,000001,上证综指,A股整体市场参考,3085.699,3078.956,3095.659,3071.936,25991869200
2023-10-12,000001,上证综指,A股整体市场参考,3101.705,3107.901,3109.99,3092.177,27482799800
2023-10-13,000001,上证综指,A股整体市场参考,3091.997,3088.099,3094.915,3080.548,25508523500
2023-10-16,000001,上证综指,A股整体市场参考,3091.065,3073.813,3091.126,3063.686,26388236300
2023-10-17,000001,上证综指,A股整体市场参考,3076.428,3083.496,3084.073,3064.89,25901958800
2023-10-18,000001,上证综指,A股整体市场参考,3076.58,3058.71,3076.58,3057.059,26864715500
2023-10-19,000001,上证综指,A股整体市场参考,3043.196,3005.393,3043.196,3004.775,30403891000
2023-10-20,000001,上证综指,A股整体市场参考,2995.358,2983.059,3006.275,2977.173,26711359400
2023-10-23,000001,上证综指,A股整体市场参考,2969.786,2939.291,2973.661,2923.511,27890412800
2023-10-24,000001,上证综指,A股整体市场参考,2944.311,2962.244,2964.761,2929.088,31098538900
2023-10-25,000001,上证综指,A股整体市场参考,2986.407,2974.114,2993.295,2972.418,33239200400
2023-10-26,000001,上证综指,A股整体市场参考,2960.104,2988.299,2990.328,2956.006,29181451100
2023-10-27,000001,上证综指,A股整体市场参考,2978.403,3017.784,3029.21,2974.88,32180371700
2023-10-30,000001,上证综指,A股整体市场参考,3009.61,3021.553,3028.264,3002.348,36060423800
2023-10-31,000001,上证综指,A股整体市场参考,3019.646,3018.771,3023.001,3006.609,31985996700
2023-11-01,000001,上证综指,A股整体市场参考,3038.182,3023.077,3038.33,3013.933,28011044500
2023-11-02,000001,上证综指,A股整体市场参考,3028.665,3009.406,3038.642,3009.121,26879458100
2023-11-03,000001,上证综指,A股整体市场参考,3012.465,3030.798,3040.981,3012.465,26848634700
2023-11-06,000001,上证综指,A股整体市场参考,3047.13,3058.411,3058.989,3037.694,37294963000
2023-11-07,000001,上证综指,A股整体市场参考,3052.92,3057.27,3064.577,3042.469,32685345500
2023-11-08,000001,上证综指,A股整体市场参考,3051.153,3052.373,3062.991,3037.289,33567783400
2023-11-09,000001,上证综指,A股整体市场参考,3047.653,3053.279,3063.467,3045.834,31562176400
2023-11-10,000001,上证综指,A股整体市场参考,3043.559,3038.97,3044.001,3027.088,28554649700
2023-11-13,000001,上证综指,A股整体市场参考,3044.032,3046.533,3048.621,3028.168,29043058800
2023-11-14,000001,上证综指,A股整体市场参考,3046.817,3056.07,3059.529,3044.426,29484473300
2023-11-15,000001,上证综指,A股整体市场参考,3077.029,3072.835,3080.128,3064.346,30425010700
2023-11-16,000001,上证综指,A股整体市场参考,3066.855,3050.926,3071.452,3050.926,27107946000
2023-11-17,000001,上证综指,A股整体市场参考,3043.617,3054.366,3055.856,3033.747,26760639300
2023-11-20,000001,上证综指,A股整体市场参考,3056.927,3068.319,3072.513,3043.515,28755699800
2023-11-21,000001,上证综指,A股整体市场参考,3074.828,3067.933,3089.774,3063.345,33073310200
2023-11-22,000001,上证综指,A股整体市场参考,3060.498,3043.611,3067.963,3043.611,28905649000
2023-11-23,000001,上证综指,A股整体市场参考,3041.678,3061.856,3062.867,3034.297,27659205900
2023-11-24,000001,上证综指,A股整体市场参考,3060.331,3040.972,3060.331,3037.201,28778841300
2023-11-27,000001,上证综指,A股整体市场参考,3038.186,3031.7,3038.358,3015.008,31051786800
2023-11-28,000001,上证综指,A股整体市场参考,3028.598,3038.555,3039.695,3020.231,26892074600
2023-11-29,000001,上证综指,A股整体市场参考,3038.464,3021.687,3038.977,3017.661,27795644800
2023-11-30,000001,上证综指,A股整体市场参考,3021.103,3029.673,3030.909,3013.768,28294535700
2023-12-01,000001,上证综指,A股整体市场参考,3027.353,3031.636,3035.76,3010.233,28608970000
2023-12-04,000001,上证综指,A股整体市场参考,3033.298,3022.914,3038.979,3022.348,28816205300
2023-12-05,000001,上证综指,A股整体市场参考,3017.01,2972.296,3017.01,2972.296,29394327800
2023-12-06,000001,上证综指,A股整体市场参考,2966.948,2968.933,2985.314,2959.603,29410418700
2023-12-07,000001,上证综指,A股整体市场参考,2965.652,2966.206,2976.015,2949.144,29624368700
2023-12-08,000001,上证综指,A股整体市场参考,2965.39,2969.559,2980.834,2962.327,36913870500
2023-12-11,000001,上证综指,A股整体市场参考,2956.291,2991.439,2995.67,2930.422,36021634400
2023-12-12,000001,上证综指,A股整体市场参考,2986.328,3003.438,3003.746,2980.446,28763876200
2023-12-13,000001,上证综指,A股整体市场参考,2997.336,2968.761,2997.336,2968.761,28275409800
2023-12-14,000001,上证综指,A股整体市场参考,2979.699,2958.986,2986.177,2958.066,27145765000
2023-12-15,000001,上证综指,A股整体市场参考,2966.302,2942.557,2976.309,2940.027,28932764200
2023-12-18,000001,上证综指,A股整体市场参考,2936.575,2930.804,2951.148,2924.325,29308699900
2023-12-19,000001,上证综指,A股整体市场参考,2928.763,2932.391,2940.501,2914.125,26592698000
2023-12-20,000001,上证综指,A股整体市场参考,2932.119,2902.11,2937.101,2902.04,26556245400
2023-12-21,000001,上证综指,A股整体市场参考,2892.02,2918.715,2924.256,2882.02,28254182700
2023-12-22,000001,上证综指,A股整体市场参考,2919.288,2914.775,2935.7,2906.509,29662836700
2023-12-25,000001,上证综指,A股整体市场参考,2909.875,2918.813,2920.632,2903.987,22981417800
2023-12-26,000001,上证综指,A股整体市场参考,2917.971,2898.879,2917.971,2892.837,22814085500
2023-12-27,000001,上证综指,A股整体市场参考,2900.149,2914.614,2917.956,2890.165,24790088200
2023-12-28,000001,上证综指,A股整体市场参考,2913.11,2954.704,2961.648,2909.389,33921311600
2023-12-29,000001,上证综指,A股整体市场参考,2950.837,2974.935,2975.032,2950.017,29067268700
2024-01-02,000001,上证综指,A股整体市场参考,2972.775,2962.276,2976.268,2962.276,30414179300
2024-01-03,000001,上证综指,A股整体市场参考,2957.112,2967.247,2971.283,2953.29,28545594500
2024-01-04,000001,上证综指,A股整体市场参考,2965.509,2954.349,2966.683,2936.635,26498092400
2024-01-05,000001,上证综指,A股整体市场参考,2949.822,2929.183,2967.968,2916.721,30104023900
2024-01-08,000001,上证综指,A股整体市场参考,2923.457,2887.538,2924.456,2887.538,27027505500
2024-01-09,000001,上证综指,A股整体市场参考,2887.11,2893.251,2900.727,2878.412,26295597500
2024-01-10,000001,上证综指,A股整体市场参考,2886.981,2877.702,2903.162,2870.416,24404652600
2024-01-11,000001,上证综指,A股整体市场参考,2873.798,2886.65,2896.179,2867.722,26705076400
2024-01-12,000001,上证综指,A股整体市场参考,2880.04,2881.977,2904.174,2878.875,26160293100
2024-01-15,000001,上证综指,A股整体市场参考,2872.556,2886.291,2904.464,2869.224,24461123600
2024-01-16,000001,上证综指,A股整体市场参考,2881.56,2893.989,2896.683,2861.13,28628671400
2024-01-17,000001,上证综指,A股整体市场参考,2887.292,2833.615,2887.489,2833.615,26125130800
2024-01-18,000001,上证综指,A股整体市场参考,2822.667,2845.784,2849.256,2760.978,39039685500
2024-01-19,000001,上证综指,A股整体市场参考,2836.975,2832.279,2849.876,2822.843,26666438800
2024-01-22,000001,上证综指,A股整体市场参考,2826.503,2756.34,2828.32,2735.372,35016575800
2024-01-23,000001,上证综指,A股整体市场参考,2746.892,2770.976,2784.841,2724.157,30874941700
2024-01-24,000001,上证综指,A股整体市场参考,2782.142,2820.772,2823.695,2743.397,36907060000
2024-01-25,000001,上证综指,A股整体市场参考,2823.826,2906.109,2906.794,2821.709,44200904500
2024-01-26,000001,上证综指,A股整体市场参考,2897.915,2910.223,2924.307,2890.482,42110908400
2024-01-29,000001,上证综指,A股整体市场参考,2910.607,2883.356,2923.899,2883.333,41058131100
2024-01-30,000001,上证综指,A股整体市场参考,2866.28,2830.527,2881.347,2829.25,33566122600
2024-01-31,000001,上证综指,A股整体市场参考,2815.504,2788.548,2834.011,2782.587,37710396500
2024-02-01,000001,上证综指,A股整体市场参考,2773.424,2770.74,2805.015,2752.782,35288918500
2024-02-02,000001,上证综指,A股整体市场参考,2773.295,2730.152,2791.676,2666.334,42623019900
2024-02-05,000001,上证综指,A股整体市场参考,2716.081,2702.185,2739.738,2635.09,47899029200
2024-02-06,000001,上证综指,A股整体市场参考,2680.485,2789.486,2802.931,2669.673,50284931300
2024-02-07,000001,上证综指,A股整体市场参考,2791.515,2829.696,2829.696,2770.529,54711743900
2024-02-08,000001,上证综指,A股整体市场参考,2832.486,2865.903,2867.474,2827.902,53110889300
2024-02-19,000001,上证综指,A股整体市场参考,2886.587,2910.544,2910.544,2867.71,45896770400
2024-02-20,000001,上证综指,A股整体市场参考,2902.877,2922.73,2927.308,2887.474,35013873500
2024-02-21,000001,上证综指,A股整体市场参考,2906.024,2950.956,2994.615,2898.05,44424546300
2024-02-22,000001,上证综指,A股整体市场参考,2945.447,2988.358,2988.358,2944.499,35413253600
2024-02-23,000001,上证综指,A股整体市场参考,2992.912,3004.881,3009.136,2979.973,38008327000
2024-02-26,000001,上证综指,A股整体市场参考,3002.118,2977.022,3009.479,2967.057,40902655800
2024-02-27,000001,上证综指,A股整体市场参考,2966.417,3015.481,3015.481,2961.148,37298468700
2024-02-28,000001,上证综指,A股整体市场参考,3016.256,2957.852,3031.488,2957.852,54410909300
2024-02-29,000001,上证综指,A股整体市场参考,2943.624,3015.171,3015.171,2943.624,40969637400
2024-03-01,000001,上证综指,A股整体市场参考,3013.823,3027.02,3032.232,3003.763,37913218400
2024-03-04,000001,上证综指,A股整体市场参考,3026.607,3039.306,3040.345,3007.683,38776000200
2024-03-05,000001,上证综指,A股整体市场参考,3027.103,3047.793,3052.541,3022.178,38350995500
2024-03-06,000001,上证综指,A股整体市场参考,3041.752,3039.931,3060.563,3034.354,34098273900
2024-03-07,000001,上证综指,A股整体市场参考,3040.211,3027.401,3063.692,3023.118,37715439100
2024-03-08,000001,上证综指,A股整体市场参考,3026.165,3046.019,3049.194,3016.903,31920439200
2024-03-11,000001,上证综指,A股整体市场参考,3042.619,3068.455,3068.455,3035.445,36160882100
2024-03-12,000001,上证综指,A股整体市场参考,3068.182,3055.935,3075.131,3044.857,41574391400
2024-03-13,000001,上证综指,A股整体市场参考,3053.341,3043.835,3061.951,3031.899,36504745300
2024-03-14,000001,上证综指,A股整体市场参考,3042.413,3038.234,3059.998,3020.637,36407229000
2024-03-15,000001,上证综指,A股整体市场参考,3031.523,3054.636,3056.447,3023.215,36026846300
2024-03-18,000001,上证综指,A股整体市场参考,3057.209,3084.926,3085.312,3055.922,40665350800
2024-03-19,000001,上证综指,A股整体市场参考,3077.981,3062.756,3090.046,3062.628,38412368000
2024-03-20,000001,上证综指,A股整体市场参考,3058.648,3079.686,3081.755,3056.645,34918772900
2024-03-21,000001,上证综指,A股整体市场参考,3084.412,3077.113,3090.051,3069.272,36687796800
2024-03-22,000001,上证综指,A股整体市场参考,3070.548,3048.034,3073.206,3027.762,39474048600
2024-03-25,000001,上证综指,A股整体市场参考,3040.501,3026.306,3065.261,3026.306,38748538900
2024-03-26,000001,上证综指,A股整体市场参考,3026.922,3031.481,3036.494,3006.26,34592878700
2024-03-27,000001,上证综指,A股整体市场参考,3026.814,2993.139,3030.45,2993.139,34319801000
2024-03-28,000001,上证综指,A股整体市场参考,2988.59,3010.664,3033.367,2984.12,35320002600
2024-03-29,000001,上证综指,A股整体市场参考,3008.376,3041.167,3041.298,3008.167,33482278500
2024-04-01,000001,上证综指,A股整体市场参考,3049.021,3077.379,3078.488,3049.021,37539364000
2024-04-02,000001,上证综指,A股整体市场参考,3076.875,3074.959,3085.537,3063.981,36730426200
2024-04-03,000001,上证综指,A股整体市场参考,3074.893,3069.296,3079.02,3057.397,36321138000
2024-04-08,000001,上证综指,A股整体市场参考,3057.326,3047.053,3077.351,3045.469,40293674000
2024-04-09,000001,上证综指,A股整体市场参考,3044.614,3048.537,3051.585,3033.209,33348996500
2024-04-10,000001,上证综指,A股整体市场参考,3045.961,3027.335,3049.607,3013.59,34899172100
2024-04-11,000001,上证综指,A股整体市场参考,3013.573,3034.246,3050.337,3009.897,34089439200
2024-04-12,000001,上证综指,A股整体市场参考,3035.577,3019.474,3043.56,3014.83,33422977100
2024-04-15,000001,上证综指,A股整体市场参考,3013.672,3057.378,3066.941,2995.542,46123924400
2024-04-16,000001,上证综指,A股整体市场参考,3043.551,3007.068,3052.435,3005.34,44807047300
2024-04-17,000001,上证综指,A股整体市场参考,3008.061,3071.381,3071.381,3002.056,41335836800
2024-04-18,000001,上证综指,A股整体市场参考,3060.031,3074.225,3102.553,3057.761,41632134900
2024-04-19,000001,上证综指,A股整体市场参考,3060.299,3065.261,3080.323,3055.058,37554385500
2024-04-22,000001,上证综指,A股整体市场参考,3059.065,3044.595,3078.423,3042.542,35721639900
2024-04-23,000001,上证综指,A股整体市场参考,3038.612,3021.978,3044.944,3016.517,32559512800
2024-04-24,000001,上证综指,A股整体市场参考,3029.403,3044.822,3045.64,3019.124,30526409300
2024-04-25,000001,上证综指,A股整体市场参考,3037.927,3052.9,3060.264,3034.65,29228014800
2024-04-26,000001,上证综指,A股整体市场参考,3054.979,3088.636,3092.43,3054.979,43938256300
2024-04-29,000001,上证综指,A股整体市场参考,3086.682,3113.043,3119.686,3080.586,50692544500
2024-04-30,000001,上证综指,A股整体市场参考,3110.159,3104.825,3123.288,3104.294,44021321300
2024-05-06,000001,上证综指,A股整体市场参考,3132.512,3140.72,3142.382,3126.769,45065689900
2024-05-07,000001,上证综指,A股整体市场参考,3139.664,3147.738,3151.219,3133.69,37910256400
2024-05-08,000001,上证综指,A股整体市场参考,3141.487,3128.48,3144.986,3126.173,33400032000
2024-05-09,000001,上证综指,A股整体市场参考,3128.164,3154.32,3158.465,3128.164,36088146200
2024-05-10,000001,上证综指,A股整体市场参考,3158.589,3154.547,3163.144,3137.152,38428749500
2024-05-13,000001,上证综指,A股整体市场参考,3139.475,3148.021,3157.366,3126.17,39703056500
2024-05-14,000001,上证综指,A股整体市场参考,3148.849,3145.774,3155.807,3137.609,34352619400
2024-05-15,000001,上证综指,A股整体市场参考,3141.252,3119.902,3142.973,3117.929,32102796200
2024-05-16,000001,上证综指,A股整体市场参考,3127.184,3122.401,3137.878,3116.163,36741736100
2024-05-17,000001,上证综指,A股整体市场参考,3121.713,3154.026,3154.026,3116.784,38391524400
2024-05-20,000001,上证综指,A股整体市场参考,3156.148,3171.145,3174.266,3155.99,42686728000
2024-05-21,000001,上证综指,A股整体市场参考,3164.683,3157.966,3165.224,3148.342,33578357200
2024-05-22,000001,上证综指,A股整体市场参考,3157.189,3158.54,3166.919,3152.457,35409808200
2024-05-23,000001,上证综指,A股整体市场参考,3149.875,3116.387,3150.628,3110.277,35394372700
2024-05-24,000001,上证综指,A股整体市场参考,3110.753,3088.871,3130.425,3087.794,30653227900
2024-05-27,000001,上证综指,A股整体市场参考,3094.14,3124.043,3125.506,3091.989,31939676500
2024-05-28,000001,上证综指,A股整体市场参考,3122.388,3109.572,3130.31,3106.365,31006697400
2024-05-29,000001,上证综指,A股整体市场参考,3108.027,3111.018,3128.137,3100.98,28997034600
2024-05-30,000001,上证综指,A股整体市场参考,3103.708,3091.678,3121.218,3085.384,30238076200
2024-05-31,000001,上证综指,A股整体市场参考,3094.759,3086.813,3107.604,3086.813,27607281600
2024-06-03,000001,上证综指,A股整体市场参考,3085.981,3078.489,3097.204,3061.277,35756336200
2024-06-04,000001,上证综指,A股整体市场参考,3071.32,3091.199,3095.322,3063.588,30928759800
2024-06-05,000001,上证综指,A股整体市场参考,3086.051,3065.403,3092.346,3064.736,29054234400
2024-06-06,000001,上证综指,A股整体市场参考,3069.439,3048.794,3077.673,3040.83,36986710400
2024-06-07,000001,上证综指,A股整体市场参考,3053.915,3051.279,3065.025,3031.044,31634248400
2024-06-11,000001,上证综指,A股整体市场参考,3042.134,3028.045,3043.2,3013.861,31048194200
2024-06-12,000001,上证综指,A股整体市场参考,3025.296,3037.468,3042.042,3021.309,27945210600
2024-06-13,000001,上证综指,A股整体市场参考,3038.086,3028.919,3040.402,3022.822,29786246300
2024-06-14,000001,上证综指,A股整体市场参考,3020.959,3032.633,3037.905,3011.577,34874675300
2024-06-17,000001,上证综指,A股整体市场参考,3017.717,3015.891,3026.624,3012.045,29576344800
2024-06-18,000001,上证综指,A股整体市场参考,3015.071,3030.246,3031.976,3012.523,27362599900
2024-06-19,000001,上证综指,A股整体市场参考,3029.099,3018.049,3030.226,3015.326,26129624800
2024-06-20,000001,上证综指,A股整体市场参考,3015.722,3005.437,3028.514,3001.768,29551590700
2024-06-21,000001,上证综指,A股整体市场参考,2998.241,2998.138,3011.914,2985.929,25500125100
2024-06-24,000001,上证综指,A股整体市场参考,2982.826,2963.099,2990.643,2960.127,29865388400
2024-06-25,000001,上证综指,A股整体市场参考,2962.765,2949.996,2971.653,2935.538,27320993800
2024-06-26,000001,上证综指,A股整体市场参考,2943.447,2972.525,2976.669,2933.33,28238840900
2024-06-27,000001,上证综指,A股整体市场参考,2962.696,2945.852,2963.064,2944.898,27054851900
2024-06-28,000001,上证综指,A股整体市场参考,2940.303,2967.403,2985.468,2939.984,31520143200
2024-07-01,000001,上证综指,A股整体市场参考,2965.245,2994.73,2996.409,2961.856,29778223500
2024-07-02,000001,上证综指,A股整体市场参考,2992.856,2997.011,3004.987,2989.47,28136468300
2024-07-03,000001,上证综指,A股整体市场参考,2995.664,2982.376,2998.537,2978.069,24628464200
2024-07-04,000001,上证综指,A股整体市场参考,2984.83,2957.567,2995.57,2955.29,27426878900
2024-07-05,000001,上证综指,A股整体市场参考,2954.372,2949.933,2957.107,2920.205,27232455600
